user_id,fitness_level,goal,duration_range,equipment,height,weight,bmi_category,limitations
user_4899,intermediate,warm-up,10-20,none,168.5,76.9,overweight,[np.str_('joint_problems')]
user_4900,beginner,warm-up,20+,gym,151.4,66.5,overweight,[]
user_4901,beginner,endurance,5-10,gym,163.5,76.1,overweight,"[np.str_('heart_condition'), np.str_('shoulder_injury')]"
user_4902,beginner,endurance,5-10,kettlebell,178.4,39.8,underweight,[np.str_('pregnancy')]
user_4903,pro,power,5-10,none,148.5,92.8,obese,[]
user_4904,intermediate,endurance,20+,none,166.4,59.2,normal,[]
user_4905,beginner,power,10-20,none,182.1,77.0,normal,"[np.str_('pregnancy'), np.str_('heart_condition')]"
user_4906,beginner,endurance,5-10,none,150.5,62.5,overweight,[np.str_('asthma')]
user_4907,beginner,endurance,10-20,kettlebell,169.3,70.7,normal,[np.str_('joint_problems')]
user_4908,intermediate,warm-up,5-10,gym,174.4,41.9,underweight,"[np.str_('shoulder_injury'), np.str_('knee_pain')]"
user_4909,beginner,endurance,10-20,gym,177.4,89.4,overweight,[]
user_4910,beginner,endurance,10-20,gym,174.3,19.5,underweight,[]
user_4911,intermediate,warm-up,10-20,kettlebell,180.9,60.6,normal,[]
user_4912,beginner,endurance,5-10,gym,169.7,78.8,overweight,[]
user_4913,intermediate,endurance,5-10,none,171.7,73.4,normal,[]
user_4914,intermediate,power,10-20,none,172.0,74.2,overweight,[]
user_4915,intermediate,warm-up,10-20,none,171.1,71.1,normal,[]
user_4916,intermediate,endurance,20+,kettlebell,184.4,75.3,normal,[]
user_4917,pro,warm-up,5-10,none,159.8,46.8,underweight,[]
user_4918,beginner,endurance,20+,none,163.1,89.3,obese,[]
user_4919,beginner,endurance,10-20,gym,164.2,71.2,overweight,[]
user_4920,beginner,warm-up,5-10,kettlebell,171.1,58.7,normal,[]
user_4921,intermediate,endurance,20+,gym,180.4,98.8,obese,[]
user_4922,beginner,warm-up,5-10,kettlebell,186.2,89.0,overweight,[]
user_4923,beginner,power,10-20,none,181.6,65.6,normal,[]
user_4924,intermediate,endurance,10-20,gym,170.2,50.4,underweight,[]
user_4925,beginner,warm-up,5-10,none,160.9,83.5,obese,[]
user_4926,pro,endurance,5-10,none,163.6,57.6,normal,[]
user_4927,intermediate,endurance,20+,none,160.5,76.3,overweight,"[np.str_('high_blood_pressure'), np.str_('shoulder_injury')]"
user_4928,pro,power,5-10,kettlebell,166.9,68.8,normal,[np.str_('pregnancy')]
user_4929,beginner,power,10-20,kettlebell,170.3,48.2,underweight,[]
user_4930,pro,power,10-20,none,160.1,68.5,overweight,[]
user_4931,beginner,power,20+,gym,174.0,93.4,obese,[]
user_4932,beginner,endurance,5-10,none,161.7,78.8,obese,[]
user_4933,beginner,endurance,10-20,gym,175.7,62.7,normal,[]
user_4934,beginner,endurance,10-20,none,185.3,83.9,normal,[]
user_4935,beginner,warm-up,10-20,kettlebell,182.8,99.9,overweight,[]
user_4936,pro,endurance,5-10,gym,165.6,72.2,overweight,[]
user_4937,intermediate,warm-up,10-20,none,172.5,115.0,obese,[np.str_('back_pain')]
user_4938,pro,endurance,10-20,gym,149.9,85.1,obese,[]
user_4939,intermediate,endurance,10-20,none,181.1,56.8,underweight,[]
user_4940,beginner,endurance,10-20,gym,169.6,71.4,normal,[np.str_('high_blood_pressure')]
user_4941,beginner,endurance,10-20,gym,168.7,103.8,obese,[]
user_4942,intermediate,warm-up,5-10,kettlebell,177.3,42.7,underweight,[]
user_4943,beginner,power,10-20,none,168.1,66.2,normal,[]
user_4944,intermediate,warm-up,5-10,none,145.0,96.3,obese,[]
user_4945,beginner,endurance,20+,none,162.7,66.6,overweight,[]
user_4946,beginner,endurance,5-10,none,176.3,79.0,overweight,[]
user_4947,beginner,endurance,5-10,none,160.9,52.0,normal,[]
user_4948,pro,power,20+,kettlebell,164.8,73.9,overweight,[]
user_4949,intermediate,power,10-20,none,176.5,82.7,overweight,[]
user_4950,beginner,endurance,20+,none,179.4,91.8,overweight,[]
user_4951,pro,endurance,10-20,kettlebell,166.1,58.7,normal,[]
user_4952,beginner,endurance,10-20,kettlebell,183.7,83.5,normal,[]
user_4953,intermediate,warm-up,10-20,none,176.8,66.3,normal,[np.str_('shoulder_injury')]
user_4954,intermediate,endurance,10-20,kettlebell,161.8,90.7,obese,[]
user_4955,beginner,endurance,20+,kettlebell,181.4,58.7,underweight,[]
user_4956,beginner,power,5-10,none,168.7,46.9,underweight,[np.str_('shoulder_injury')]
user_4957,pro,power,5-10,none,166.0,78.1,overweight,"[np.str_('pregnancy'), np.str_('asthma')]"
user_4958,pro,endurance,10-20,none,196.5,57.8,underweight,[]
user_4959,intermediate,warm-up,5-10,gym,182.1,64.2,normal,[]
user_4960,beginner,power,20+,none,193.5,68.4,underweight,"[np.str_('back_pain'), np.str_('joint_problems')]"
user_4961,beginner,endurance,10-20,gym,172.3,84.2,overweight,[]
user_4962,pro,warm-up,10-20,kettlebell,186.2,67.7,normal,[]
user_4963,beginner,endurance,10-20,kettlebell,152.9,83.3,obese,[]
user_4964,intermediate,endurance,20+,kettlebell,175.7,91.5,overweight,[]
user_4965,beginner,endurance,10-20,none,157.8,86.2,obese,[]
user_4966,intermediate,endurance,10-20,gym,168.9,79.0,overweight,[]
user_4967,pro,warm-up,5-10,kettlebell,161.8,78.9,obese,[]
user_4968,intermediate,endurance,5-10,none,159.1,64.3,overweight,[np.str_('heart_condition')]
user_4969,intermediate,power,10-20,gym,185.1,88.1,overweight,[np.str_('knee_pain')]
user_4970,intermediate,endurance,5-10,none,175.3,77.8,overweight,[]
user_4971,pro,power,10-20,kettlebell,192.9,88.7,normal,[]
user_4972,intermediate,power,5-10,gym,165.0,103.4,obese,[]
user_4973,intermediate,power,5-10,none,168.0,54.8,normal,[]
user_4974,intermediate,warm-up,20+,gym,156.8,82.6,obese,[]
user_4975,beginner,endurance,10-20,gym,170.0,48.9,underweight,[]
user_4976,intermediate,endurance,20+,kettlebell,167.7,76.1,overweight,[]
user_4977,beginner,endurance,10-20,kettlebell,180.6,66.4,normal,[]
user_4978,beginner,power,10-20,none,162.7,78.5,overweight,[]
user_4979,beginner,power,20+,none,154.3,73.7,obese,[]
user_4980,intermediate,endurance,10-20,kettlebell,179.1,70.7,normal,[]
user_4981,intermediate,endurance,10-20,none,163.6,83.4,obese,[]
user_4982,intermediate,endurance,5-10,none,173.8,61.9,normal,[]
user_4983,intermediate,warm-up,20+,kettlebell,181.5,48.3,underweight,[]
user_4984,beginner,warm-up,10-20,gym,161.5,88.7,obese,[]
user_4985,intermediate,endurance,20+,none,162.4,75.0,overweight,[]
user_4986,intermediate,endurance,5-10,none,158.1,84.4,obese,[]
user_4987,pro,power,10-20,gym,173.8,69.7,normal,[]
user_4988,pro,warm-up,10-20,gym,168.9,68.2,normal,[]
user_4989,intermediate,endurance,10-20,none,182.4,66.0,normal,[]
user_4990,pro,endurance,10-20,none,183.6,46.8,underweight,[]
user_4991,beginner,endurance,10-20,gym,170.5,66.6,normal,"[np.str_('joint_problems'), np.str_('back_pain')]"
user_4992,intermediate,warm-up,20+,gym,166.3,62.0,normal,[np.str_('high_blood_pressure')]
user_4993,intermediate,endurance,5-10,none,159.4,71.7,overweight,[]
user_4994,beginner,endurance,5-10,none,163.3,84.0,obese,[]
user_4995,pro,endurance,5-10,none,184.4,62.1,underweight,[]
user_4996,intermediate,power,20+,gym,168.8,53.1,normal,[]
user_4997,beginner,endurance,10-20,none,155.0,85.8,obese,[]
user_4998,beginner,endurance,10-20,gym,194.5,72.9,normal,[]
user_4999,beginner,endurance,10-20,none,170.4,74.1,overweight,[]
user_5000,intermediate,warm-up,5-10,kettlebell,178.8,59.2,normal,[]
user_5001,pro,endurance,5-10,gym,167.3,75.9,overweight,[]
user_5002,beginner,endurance,20+,none,160.1,90.2,obese,"[np.str_('shoulder_injury'), np.str_('back_pain')]"
user_5003,beginner,endurance,5-10,none,156.2,103.4,obese,"[np.str_('asthma'), np.str_('shoulder_injury')]"
user_5004,beginner,endurance,10-20,gym,171.6,79.2,overweight,[]
user_5005,intermediate,power,5-10,gym,172.6,78.7,overweight,[]
user_5006,pro,warm-up,20+,gym,174.1,46.2,underweight,[]
user_5007,beginner,endurance,20+,gym,190.8,74.4,normal,[]
user_5008,beginner,power,10-20,gym,163.4,65.1,normal,"[np.str_('high_blood_pressure'), np.str_('heart_condition')]"
user_5009,intermediate,endurance,5-10,none,187.6,72.1,normal,[]
user_5010,intermediate,power,20+,none,153.8,95.6,obese,[]
user_5011,beginner,endurance,10-20,kettlebell,173.5,76.8,overweight,[]
user_5012,pro,warm-up,10-20,none,176.3,60.5,normal,[]
user_5013,beginner,endurance,5-10,gym,167.4,83.2,overweight,[np.str_('knee_pain')]
user_5014,intermediate,endurance,20+,none,182.8,93.3,overweight,[]
user_5015,beginner,endurance,5-10,gym,176.1,65.0,normal,[]
user_5016,pro,endurance,10-20,kettlebell,166.0,61.0,normal,[]
user_5017,beginner,power,5-10,kettlebell,143.9,75.5,obese,[np.str_('heart_condition')]
user_5018,beginner,power,5-10,gym,169.8,63.0,normal,[]
user_5019,intermediate,endurance,10-20,none,170.7,69.6,normal,[]
user_5020,intermediate,warm-up,5-10,kettlebell,142.7,70.0,obese,[]
user_5021,pro,endurance,10-20,gym,169.6,88.6,obese,[]
user_5022,beginner,warm-up,20+,none,152.3,54.3,normal,"[np.str_('heart_condition'), np.str_('joint_problems')]"
user_5023,intermediate,endurance,5-10,gym,167.1,81.7,overweight,[]
user_5024,beginner,warm-up,10-20,none,179.8,81.7,overweight,[]
user_5025,intermediate,endurance,10-20,gym,156.2,82.3,obese,"[np.str_('heart_condition'), np.str_('back_pain')]"
user_5026,pro,power,10-20,none,169.8,73.9,overweight,[]
user_5027,intermediate,endurance,20+,kettlebell,185.8,65.7,normal,[]
user_5028,intermediate,power,10-20,kettlebell,174.3,82.1,overweight,"[np.str_('pregnancy'), np.str_('heart_condition')]"
user_5029,beginner,endurance,5-10,kettlebell,165.3,58.9,normal,[]
user_5030,pro,endurance,20+,kettlebell,177.4,58.1,underweight,[]
user_5031,intermediate,endurance,5-10,none,157.4,51.7,normal,[]
user_5032,intermediate,endurance,10-20,none,172.4,69.4,normal,[]
user_5033,intermediate,endurance,5-10,kettlebell,166.0,70.0,overweight,[np.str_('pregnancy')]
user_5034,intermediate,warm-up,10-20,none,173.1,58.0,normal,[]
user_5035,intermediate,power,10-20,kettlebell,160.6,75.8,overweight,[]
user_5036,intermediate,power,5-10,gym,162.9,70.3,overweight,[]
user_5037,intermediate,power,10-20,gym,171.9,92.9,obese,[]
user_5038,beginner,endurance,5-10,none,163.7,76.3,overweight,[]
user_5039,intermediate,endurance,10-20,kettlebell,163.0,42.9,underweight,[]
user_5040,intermediate,power,10-20,gym,188.0,67.0,normal,[]
user_5041,intermediate,warm-up,5-10,kettlebell,168.1,66.7,normal,[]
user_5042,beginner,warm-up,10-20,kettlebell,161.9,64.5,normal,[]
user_5043,intermediate,endurance,5-10,none,175.4,61.1,normal,[]
user_5044,intermediate,warm-up,5-10,kettlebell,166.4,72.6,overweight,[]
user_5045,intermediate,endurance,10-20,kettlebell,161.8,65.9,overweight,[np.str_('pregnancy')]
user_5046,pro,power,5-10,kettlebell,164.2,73.7,overweight,[]
user_5047,beginner,endurance,10-20,kettlebell,179.4,62.0,normal,[]
user_5048,intermediate,endurance,10-20,kettlebell,170.3,49.4,underweight,[np.str_('knee_pain')]
user_5049,pro,warm-up,10-20,gym,176.5,58.5,normal,[]
user_5050,intermediate,endurance,5-10,gym,176.7,58.8,normal,[]
user_5051,beginner,endurance,5-10,gym,154.4,54.0,normal,[]
user_5052,beginner,power,10-20,none,162.5,87.4,obese,[]
user_5053,intermediate,endurance,10-20,gym,185.4,101.6,overweight,[np.str_('knee_pain')]
user_5054,beginner,warm-up,10-20,kettlebell,152.0,89.3,obese,[]
user_5055,beginner,endurance,10-20,none,174.7,65.5,normal,[]
user_5056,pro,endurance,10-20,gym,179.0,107.9,obese,[]
user_5057,intermediate,power,10-20,gym,168.9,79.1,overweight,[np.str_('heart_condition')]
user_5058,beginner,power,5-10,kettlebell,164.7,89.7,obese,[]
user_5059,beginner,warm-up,10-20,none,173.0,85.2,overweight,[]
user_5060,intermediate,endurance,5-10,gym,148.7,60.3,overweight,[]
user_5061,beginner,endurance,5-10,kettlebell,166.8,70.6,overweight,[]
user_5062,intermediate,power,20+,none,176.0,55.9,underweight,"[np.str_('back_pain'), np.str_('heart_condition')]"
user_5063,beginner,endurance,10-20,kettlebell,176.6,58.4,normal,[]
user_5064,intermediate,endurance,10-20,gym,178.6,48.8,underweight,[]
user_5065,beginner,endurance,20+,gym,160.4,66.3,overweight,[]
user_5066,beginner,endurance,10-20,gym,179.2,73.9,normal,[]
user_5067,intermediate,endurance,10-20,gym,187.8,70.0,normal,[]
user_5068,beginner,power,20+,gym,171.8,87.6,overweight,[]
user_5069,pro,endurance,20+,kettlebell,167.4,65.9,normal,[]
user_5070,beginner,endurance,10-20,kettlebell,181.3,66.4,normal,"[np.str_('joint_problems'), np.str_('knee_pain')]"
user_5071,beginner,warm-up,10-20,none,158.3,69.3,overweight,[]
user_5072,beginner,endurance,10-20,none,172.0,76.8,overweight,[]
user_5073,beginner,warm-up,10-20,none,170.9,98.3,obese,"[np.str_('shoulder_injury'), np.str_('asthma')]"
user_5074,intermediate,endurance,10-20,gym,174.1,83.7,overweight,[]
user_5075,pro,endurance,10-20,none,185.2,67.2,normal,"[np.str_('shoulder_injury'), np.str_('high_blood_pressure')]"
user_5076,intermediate,warm-up,5-10,none,169.5,87.0,obese,[]
user_5077,intermediate,endurance,10-20,gym,165.0,73.9,overweight,[]
user_5078,intermediate,power,10-20,gym,178.8,16.7,underweight,[np.str_('asthma')]
user_5079,pro,power,5-10,none,174.0,72.4,normal,[np.str_('joint_problems')]
user_5080,intermediate,endurance,10-20,gym,170.1,79.3,overweight,[]
user_5081,pro,warm-up,10-20,gym,145.6,71.7,obese,[]
user_5082,intermediate,endurance,5-10,kettlebell,165.2,79.7,overweight,[]
user_5083,intermediate,endurance,5-10,gym,162.6,56.2,normal,[]
user_5084,beginner,endurance,10-20,kettlebell,158.1,72.7,overweight,[]
user_5085,beginner,warm-up,10-20,gym,170.9,36.9,underweight,[]
user_5086,beginner,power,10-20,gym,155.7,75.2,obese,[]
user_5087,intermediate,endurance,20+,gym,171.0,66.4,normal,[]
user_5088,intermediate,power,5-10,none,163.4,62.3,normal,[]
user_5089,beginner,endurance,10-20,none,174.4,73.8,normal,[]
user_5090,intermediate,power,10-20,none,155.8,89.1,obese,[np.str_('knee_pain')]
user_5091,pro,endurance,10-20,none,182.5,61.7,normal,[]
user_5092,intermediate,power,10-20,gym,172.5,74.9,overweight,[]
user_5093,intermediate,endurance,20+,none,172.6,37.5,underweight,"[np.str_('high_blood_pressure'), np.str_('joint_problems')]"
user_5094,beginner,power,10-20,none,160.7,80.2,obese,[]
user_5095,beginner,endurance,20+,gym,164.6,76.8,overweight,[np.str_('joint_problems')]
user_5096,intermediate,power,10-20,none,170.6,80.3,overweight,[]
user_5097,intermediate,power,5-10,gym,143.3,89.0,obese,[np.str_('high_blood_pressure')]
user_5098,beginner,power,10-20,kettlebell,155.8,92.2,obese,[]
user_5099,pro,warm-up,10-20,none,151.3,59.0,overweight,[]
user_5100,beginner,endurance,10-20,none,169.0,91.7,obese,[]
user_5101,intermediate,endurance,10-20,gym,159.6,61.4,normal,[]
user_5102,beginner,power,5-10,gym,176.9,66.0,normal,[]
user_5103,intermediate,endurance,10-20,none,168.6,86.5,obese,"[np.str_('back_pain'), np.str_('joint_problems')]"
user_5104,intermediate,endurance,10-20,none,208.9,49.9,underweight,"[np.str_('shoulder_injury'), np.str_('heart_condition')]"
user_5105,beginner,endurance,10-20,none,163.0,77.0,overweight,[]
user_5106,beginner,endurance,10-20,none,162.9,63.7,normal,"[np.str_('shoulder_injury'), np.str_('high_blood_pressure')]"
user_5107,pro,endurance,5-10,kettlebell,169.8,81.6,overweight,[]
user_5108,intermediate,warm-up,5-10,none,159.8,58.8,normal,[]
user_5109,beginner,endurance,20+,none,155.6,60.1,normal,[]
user_5110,intermediate,warm-up,10-20,gym,164.8,76.5,overweight,[]
user_5111,intermediate,warm-up,10-20,none,167.2,75.2,overweight,[]
user_5112,beginner,endurance,10-20,kettlebell,174.1,61.7,normal,"[np.str_('pregnancy'), np.str_('high_blood_pressure')]"
user_5113,beginner,warm-up,10-20,kettlebell,180.6,72.2,normal,[]
user_5114,intermediate,endurance,5-10,gym,187.5,33.5,underweight,[]
user_5115,intermediate,power,10-20,gym,172.5,65.1,normal,[]
user_5116,beginner,endurance,10-20,gym,176.0,87.8,overweight,[np.str_('asthma')]
user_5117,beginner,warm-up,10-20,none,180.9,98.6,obese,[]
user_5118,intermediate,power,5-10,gym,166.4,66.6,normal,[]
user_5119,intermediate,endurance,10-20,kettlebell,163.9,66.0,normal,[np.str_('heart_condition')]
user_5120,pro,endurance,20+,gym,167.0,68.0,normal,[]
user_5121,beginner,endurance,10-20,none,179.9,60.0,normal,[]
user_5122,pro,endurance,20+,kettlebell,164.3,88.0,obese,[]
user_5123,intermediate,endurance,5-10,gym,164.3,85.5,obese,[]
user_5124,pro,endurance,5-10,gym,167.7,60.2,normal,[]
user_5125,intermediate,endurance,5-10,none,159.1,58.9,normal,[]
user_5126,beginner,endurance,5-10,kettlebell,171.3,77.9,overweight,[]
user_5127,pro,endurance,10-20,kettlebell,180.0,46.5,underweight,[]
user_5128,pro,warm-up,5-10,none,162.7,57.3,normal,[]
user_5129,beginner,warm-up,5-10,none,172.4,85.5,overweight,[]
user_5130,intermediate,endurance,10-20,kettlebell,164.8,85.9,obese,[]
user_5131,intermediate,endurance,5-10,gym,156.3,84.8,obese,[]
user_5132,intermediate,endurance,10-20,kettlebell,164.5,82.8,obese,[np.str_('high_blood_pressure')]
user_5133,beginner,warm-up,10-20,gym,161.5,58.6,normal,[]
user_5134,pro,endurance,10-20,gym,173.7,88.2,overweight,[np.str_('back_pain')]
user_5135,beginner,endurance,10-20,kettlebell,167.0,56.8,normal,[]
user_5136,pro,power,10-20,none,180.5,64.9,normal,[]
user_5137,intermediate,power,5-10,kettlebell,169.8,95.9,obese,"[np.str_('back_pain'), np.str_('heart_condition')]"
user_5138,intermediate,endurance,20+,gym,173.0,63.0,normal,[]
user_5139,intermediate,warm-up,5-10,kettlebell,165.9,82.5,overweight,[np.str_('high_blood_pressure')]
user_5140,beginner,power,20+,gym,178.2,58.7,underweight,[]
user_5141,pro,warm-up,10-20,none,169.8,57.2,normal,[np.str_('back_pain')]
user_5142,intermediate,endurance,5-10,kettlebell,165.1,77.8,overweight,[]
user_5143,intermediate,endurance,10-20,kettlebell,182.5,53.6,underweight,[]
user_5144,intermediate,warm-up,10-20,kettlebell,177.5,79.0,overweight,[]
user_5145,intermediate,endurance,20+,none,171.2,80.2,overweight,[]
user_5146,intermediate,endurance,5-10,none,165.5,40.7,underweight,[]
user_5147,beginner,power,5-10,none,170.6,54.3,normal,[np.str_('joint_problems')]
user_5148,pro,warm-up,5-10,kettlebell,172.2,56.3,normal,[]
user_5149,beginner,endurance,20+,gym,168.8,58.9,normal,[]
user_5150,intermediate,power,10-20,kettlebell,158.9,70.8,overweight,[]
user_5151,pro,warm-up,10-20,kettlebell,162.8,65.5,normal,[]
user_5152,beginner,endurance,10-20,gym,181.4,82.8,overweight,[]
user_5153,beginner,warm-up,20+,kettlebell,146.4,80.1,obese,[]
user_5154,intermediate,endurance,10-20,kettlebell,162.1,88.8,obese,"[np.str_('shoulder_injury'), np.str_('heart_condition')]"
user_5155,intermediate,endurance,10-20,none,166.0,66.1,normal,"[np.str_('back_pain'), np.str_('high_blood_pressure')]"
user_5156,beginner,power,5-10,gym,176.3,46.0,underweight,[]
user_5157,intermediate,endurance,20+,gym,171.2,54.6,normal,[]
user_5158,pro,power,5-10,none,173.7,55.6,underweight,[]
user_5159,intermediate,power,5-10,none,161.1,91.0,obese,[]
user_5160,beginner,power,20+,kettlebell,169.5,58.3,normal,[]
user_5161,pro,power,10-20,kettlebell,158.3,71.6,overweight,[]
user_5162,intermediate,power,5-10,none,159.5,104.9,obese,[]
user_5163,beginner,power,5-10,kettlebell,150.6,73.5,obese,[]
user_5164,beginner,warm-up,10-20,kettlebell,172.1,76.7,overweight,[]
user_5165,intermediate,endurance,10-20,none,172.7,79.8,overweight,[]
user_5166,pro,warm-up,5-10,gym,158.5,105.4,obese,[]
user_5167,pro,power,10-20,kettlebell,153.6,73.1,obese,[]
user_5168,beginner,power,10-20,none,196.8,79.4,normal,[]
user_5169,intermediate,endurance,5-10,kettlebell,149.1,72.1,obese,[]
user_5170,beginner,endurance,10-20,kettlebell,151.7,86.5,obese,[]
user_5171,intermediate,endurance,5-10,kettlebell,184.5,96.9,overweight,[]
user_5172,intermediate,warm-up,5-10,none,181.2,50.6,underweight,[]
user_5173,intermediate,endurance,5-10,none,165.0,62.1,normal,[]
user_5174,beginner,power,10-20,none,177.6,66.3,normal,[]
user_5175,pro,power,20+,none,180.2,54.0,underweight,[]
user_5176,pro,power,5-10,none,167.4,61.6,normal,[]
user_5177,beginner,warm-up,5-10,none,161.1,54.4,normal,[]
user_5178,beginner,warm-up,10-20,none,156.6,67.9,overweight,[]
user_5179,beginner,endurance,10-20,gym,186.0,56.6,underweight,[]
